competitor_name,platform,text
bulkofficial,twitter,@MikeDavidHill You'll not be running out anytime soon 😅
bulkofficial,twitter,"@HudsonByName This might be a new record 😅 

We mean - you don't ask you don't get! Maybe we'll need to think of something 🤔"
bulkofficial,twitter,@pollyth0mas @CorinneDinDin We can also vouch for the Caramel Latte flavour 😉
bulkofficial,twitter,"@faipdeooiad Fair point 😳  We're always looking for ways to improve so thank you for bringing this to our attention, we'll pass along your feedback to the team!"
bulkofficial,twitter,"We're not going to lie, the macros on this are looking pretty good 👀 https://t.co/3NjnOLYH7s"
bulkofficial,twitter,"To everyone that's been out jogging despite the snow

Stop trying to make the rest of us look bad

#snow"
bulkofficial,twitter,We're far too tired for someone who's Fitbit says they've only walked 218 steps today
bulkofficial,twitter,@sgraygo Hey Stephen - let's look into this for you! Please send across your order number to @bulkhelp and the team can investigate.
bulkofficial,twitter,"@thisisfisk @bulkhelp Hey Nathan - the minimum spend for this code is £30, and it cannot be used against products that are already discounted. Please check your basket meets these T&amp;Cs and if the code still won't apply, let us know and we can investigate 😊"
bulkofficial,twitter,"Start the week off on the right foot 🏃‍♂️

Are you training today?

#MondayMotivation"
bulkofficial,twitter,"@SammF10930 Hey Sam - our apologies, we can see your frustration here! We're always looking for ways to improve so we'll take your comments onboard, and we hope you'll come back to us soon 🙏"
bulkofficial,twitter,"@MartinBird15 @bulkhelp Hey Martin - no official restock date yet, keeping checking back onsite as we plan to restock many of your favourite products within the next few weeks 🙌"
bulkofficial,twitter,"@Ashleigh_Auld Hey Ashleigh - we don't have a firm restock date yet for our Diet Noodles, so keep an eye on the website!"
bulkofficial,twitter,@isaleemg4 Hey there - our customer service team are on hand to assist you over on the @bulkhelp account 😊
bulkofficial,twitter,What's your biggest motivation for working out?
bulkofficial,twitter,"On the bright side, it's only 10 days until pancake day 🥞"
bulkofficial,twitter,Like this if you miss the gym
bulkofficial,twitter,"Is there anything better than Nutella? 😍 #WorldNutellaDay 

Yes, actually. 

Our Dark Chocolate Hazelnut Butter. 

Check it out 🍫 https://t.co/CnDuZ8bVB3"
bulkofficial,twitter,@ASOT140 Hey Marty - we're sorry to see this! Please drop a DM over to @bulkhelp and they'll see what they can do for you.
bulkofficial,twitter,He obviously shops at bulk 👀 https://t.co/ZIfXWKX4Qd
bulkofficial,twitter,"@beeno087 Hey, we're sorry if you've not yet received your order! If you would like to track it's progress or have any queries, please drop a DM to @bulkhelp with your order number"
bulkofficial,twitter,"@rayjfoley Hi there - if you need help tracking an order, please drop a DM to @bulkhelp with your order number. Our customer service team are happy to assist you."
bulkofficial,twitter,@NirmalKanji Hey Nirmal - we're really sorry to hear if you've had a negative experience with us. Our customer service team are on hand over at @bulkhelp to assist you.
bulkofficial,twitter,If you ever want to stop time just get on a treadmill
bulkofficial,twitter,"RT @anejonomad: Great to see more companies stepping up to the problems of the planet, doing all they can to be sustainable, great work @Bu…"
bulkofficial,twitter,@meghan_patel_ Hey Meghan - we're experiencing some stock issues at the moment but we are aiming to have this resolved in the next few weeks 🙏
bulkofficial,twitter,@suzanne_000 Hey there - drop a DM over to @bulkhelp and they can troubleshoot this for you 😊
bulkofficial,twitter,"Today is #TimeToTalk day.

Remember that mental health is just as important as physical health. 

Take some time to check in on your loved ones today, a small conversation could make a big difference.

#ItsOkayToNotBeOkay"
bulkofficial,twitter,"@beeno087 Hey there - if you have an order you wish to discuss, please drop a DM over to @bulkhelp with your order number. They can assist you further."
bulkofficial,twitter,@JDKAFC ✍️ ✍️ ✍️
bulkofficial,twitter,@JoshuaNuttall7 We're thinking cinnamon roll? That's an idea we can get behind
bulkofficial,twitter,@SabakiknadzeMMA Perfect for summertime🍉🍍
bulkofficial,twitter,@TomRoarFitness Now this would be indulgent 🤤
bulkofficial,twitter,"@TheSweLebGRL Once the better weather is here, nothing will beat it 🏃‍♂️☀️"
bulkofficial,twitter,@Ben_JJi Nothing beats the rush of a pre-workout 😅
bulkofficial,twitter,@gymviking1 @msherwood_21 You're so right ☝️
bulkofficial,twitter,@MikeDavidHill We'll see what we can do 👀
bulkofficial,twitter,@Ben_JJi Someone's got a sweet tooth🍬
bulkofficial,twitter,@madeyouglo Kinder Bueno 😍 We might have to steal this idea...
bulkofficial,twitter,@ManLikeDecX Now this sounds refreshing AF 🍋
bulkofficial,twitter,@MikeDavidHill Can't go wrong 🤤
bulkofficial,twitter,"@msherwood_21 We used to make flavoured protein spreads, maybe we should bring them back 🤔"
bulkofficial,twitter,@gymviking1 *no Saxons were harmed in the making of this protein shake 😳
bulkofficial,twitter,"If you were head of product at Bulk, what new product or flavour would you create?  👨‍🔬"
bulkofficial,twitter,@GaryMontz Hey Gary - our customer service team are on hand to help you with any order related queries. Please drop them a DM with your order number over to @bulkhelp.
bulkofficial,twitter,"@afcRAS Hey! We don't unfortunately, we hope to in the future 🤞"
bulkofficial,twitter,If anyone asks we're just bulking
bulkofficial,twitter,"@fuckupthefun @bulkhelp Don't worry, you'll receive a resolution shortly!"
bulkofficial,twitter,"@fuckupthefun @bulkhelp The team are currently working through their requests, they'll be in touch soon 🙏"
bulkofficial,twitter,@sophstevensx We can confirm it's not a scam 🤑 We were feeling generous!
bulkofficial,twitter,@shevymariePT Now that's dedication 👏
bulkofficial,twitter,"@fuckupthefun Hey! We completely understand your frustration, and we would like to get your order to you as fast as we can. Our customer service account @bulkhelp are on hand to assist you and chase up the delivery, they just need your order number."
bulkofficial,twitter,@ManLikeDecX Insane 👏
bulkofficial,twitter,Things we love to hear 🙌 https://t.co/Tzaf22qwiu
bulkofficial,twitter,@ManLikeDecX If only we had the stamina 😅
bulkofficial,twitter,"@ChelseaSinead89 There should be a use by date on there, if it's not in the usual place we suggest checking the lid or the base of the pot 🥜"
bulkofficial,twitter,"@EllisCampbell1 Hey Ellis - drop a message over to @bulkhelp with the code and the contents of your basket, they can investigate this for you ☺️"
bulkofficial,twitter,@Myles_Lynch Hey Myles - we're sorry that you didn't manage to get your hands on our giveaway items this time! Keep an eye out as we might just be doing this again soon 👀
bulkofficial,twitter,@Battenberg91 Hi 👋 We're working hard to get all of your favourite products restocked in the next few weeks. Brexit and other issues has caused some delays but we hope to have it resolved soon 🙏
bulkofficial,twitter,"Is running still a thing?

Or was that just a phase?"
bulkofficial,twitter,"@fuckupthefun Hey! We'd really like to get this sorted for you. Our customer service team can chase this up, please drop them a DM with your order number to @bulkhelp and they will assist you."
bulkofficial,twitter,"@ChelseaSinead89 Hey Chelsea - yes, this is just oil separation which is to be expected as we don't add any nasty additives or preservatives to our nut butters. Give it a good mix before use and you should be good to go! ☺️"
bulkofficial,twitter,Better days are coming 🙏🌞 https://t.co/Veli90OTu8
bulkofficial,twitter,"@jacqr25 Hey Jacqui - yes, we are having some issues with stock at the moment 😔 We hope to have this sorted in the next couple of weeks so keep an eye out!"
bulkofficial,twitter,"@morvcon Hey Morven - we are so sorry about this, we are unfortunately experiencing delays at the moment. Please drop our customer service team a message over to @bulkhelp and they can chase this up for you."
bulkofficial,twitter,"@Adam__Bolton @Myprotein Hey Adam - our customer service team are on hand to investigate any order issues, please drop them a DM with your order number to @bulkhelp and they can look into this"
bulkofficial,twitter,@ManLikeDecX @TheRealAjBtw @RheaGrist Now that's a sight for sore eyes 😍
bulkofficial,twitter,@jonnymacgregor Weetabix in a shake? Now we have to try this 🤔
bulkofficial,twitter,@mrgarethsavage We think it's a sign that it's going to be a good month 🤞
bulkofficial,twitter,"@ManLikeDecX @RheaGrist @TheRealAjBtw Thanks Declan, enjoy! 🙌"
bulkofficial,twitter,@RheaGrist @TheRealAjBtw @ManLikeDecX We hope not 😳 Otherwise someone in the warehouse team has a lot of explaining to do
bulkofficial,twitter,"How satisfying is it that February starts on a Monday and ends on a Sunday 😌 

New month, new week, new goals 💪  #MondayMotivation"
bulkofficial,twitter,"@DeniseHoulihan9 Hey Denise! We're really sorry about your negative experience and we hope we can make it right. Our customer service team are available to help over at @bulkhelp, they will chase up your parcel and investigate any negative feedback about the service you have received."
bulkofficial,twitter,"@WebbyJamesHere @beachcombergran @Mrsjw91Wells @LegoLostAtSea @cathy_bug @NANCYABLUM @jules123O @shorethingG82 @pawsonplastic @Myprotein Hey James! Thank you for bringing this to our attention, we're always looking for ways to improve and are happy to be held accountable. Sustainability is an ongoing project for us and we will take your comments onboard 🌱 In the meantime, our plastic scoops are recyclable!"
bulkofficial,twitter,"@itssamlou_ Hey Sam - oh no 😳 As much as we'll be sad to see you go, you can drop @bulkhelp a message with your mobile number and they make sure your details get taken off of our system."
bulkofficial,twitter,@AlyIBDiva Hey Aly - we're currently having a few issues with our stock due to Brexit and other factors. We know this is frustrating but we hope to have these issues sorted in the next few weeks 🤞
bulkofficial,twitter,@roromcg Hey Ronan - we're really sorry to hear that you've not received your items. Our customer service team are available at @bulkhelp and will be happy to chase this up for you.
bulkofficial,twitter,@mrpbennett Hey Paul - we think this is an excellent idea! We're always looking for ways to improve our website so we will share your feedback with the team 👏
bulkofficial,twitter,By the time we save enough to afford a home gym the pandemic will be over
bulkofficial,twitter,"Some people are really out here completing Dry Jan &amp; Veganuary 😳 

As if a January in lockdown wasn't hard enough. We salute you 👏"
bulkofficial,twitter,"Help us choose what to do today 👇 

Like for going a walk ❤️ Retweet for going a walk, but in the opposite direction 🔁"
bulkofficial,twitter,We really thought we were gonna put that gym membership money into our savings 😂
bulkofficial,twitter,"@MikeMcC73939302 Hey Mike - we're sorry to hear this. Drop a message over to @bulkhelp and they can chase this up for you,"
bulkofficial,twitter,@BadgerSmaker Nobody likes a show off 😒
bulkofficial,twitter,Good morning to everyone except people who have home gyms.
bulkofficial,twitter,"@gymviking1 We appreciate it, Team Bulk gotta stick together 🙌"
bulkofficial,twitter,"@RoscommDan We like your style Daniel 😏 We're all out of discount codes but what if we told you everything on site is currently on sale, could we tempt you? 

psst free shaker too if you spend 50 euros 🤫"
